"taskId","sampleId","displayOrder","placeboOrder","placeboStepIndex","placeboStepTokens","targetStepIndex","targetStepTokens","lengthRatio","rating","position","stepTypeLabel","placeboCorrect","finalAnswer","groundTruthAnswer","generatorStatus","visibleOutputTokens","judgeReason","judgeModel"
"prm-315d6ba30914293a|placebo4|step6","prm-315d6ba30914293a","372","4","6","25","22","31","0.806452","0","late","redundant","True","203","203","completed","461","The candidate answer matches the reference answer.","qwen/qwen3-8b"
"prm-92e6c6de9151c528|placebo1|step11","prm-92e6c6de9151c528","373","1","11","33","0","36","0.916667","1","early","essential","True","\boxed{\dfrac{33}{100}}","\dfrac{33}{100}","completed","152","The candidate answer is mathematically equivalent to the reference answer.","qwen/qwen3-8b"
"prm-92e6c6de9151c528|placebo2|step1","prm-92e6c6de9151c528","373","2","1","36","0","36","1","1","early","essential","True","\frac{33}{100}","\dfrac{33}{100}","completed","153","Both answers are numerically equal.","qwen/qwen3-8b"
"prm-92e6c6de9151c528|placebo3|step6","prm-92e6c6de9151c528","373","3","6","32","0","36","0.888889","1","early","essential","True","\frac{33}{100}","\dfrac{33}{100}","completed","231","The candidate answer matches the reference answer.","qwen/qwen3-8b"
"prm-92e6c6de9151c528|placebo4|step5","prm-92e6c6de9151c528","373","4","5","32","0","36","0.888889","1","early","essential","True","\frac{33}{100}","\dfrac{33}{100}","completed","252","The candidate answer is mathematically equivalent to the reference answer.","qwen/qwen3-8b"
"prm-2fbe6edf19120d31|placebo1|step15","prm-2fbe6edf19120d31","374","1","15","19","12","17","1.117647","-1","late","harmful","True","12","12","logical_break","133","Both answers are numerically equal.","qwen/qwen3-8b"
"prm-2fbe6edf19120d31|placebo2|step7","prm-2fbe6edf19120d31","374","2","7","15","12","17","0.882353","-1","late","harmful","True","12","12","completed","141","The maximum number of intersection points between four distinct circles is 12, which matches the reference answer.","qwen/qwen3-8b"
"prm-2fbe6edf19120d31|placebo3|step6","prm-2fbe6edf19120d31","374","3","6","19","12","17","1.117647","-1","late","harmful","True","12","12","completed","161","Both answers are mathematically equivalent.","qwen/qwen3-8b"
"prm-2fbe6edf19120d31|placebo4|step2","prm-2fbe6edf19120d31","374","4","2","16","12","17","0.941176","-1","late","harmful","True","12","12","completed","111","Both answers are 12.","qwen/qwen3-8b"
"prm-5bd12286ca047ec0|placebo1|step6","prm-5bd12286ca047ec0","375","1","6","33","3","37","0.891892","1","early","essential","True","h + k + a + b = -3 + 2 + 12 + 5 = 16","16","completed","272","The candidate answer matches the reference answer.","qwen/qwen3-8b"
"prm-5bd12286ca047ec0|placebo2|step4","prm-5bd12286ca047ec0","375","2","4","34","3","37","0.918919","1","early","essential","True","16","16","completed","337","The candidate answer matches the reference answer.","qwen/qwen3-8b"
"prm-5bd12286ca047ec0|placebo3|step2","prm-5bd12286ca047ec0","375","3","2","34","3","37","0.918919","1","early","essential","True","16","16","completed","409","The candidate answer matches the reference answer.","qwen/qwen3-8b"
"prm-5bd12286ca047ec0|placebo4|step1","prm-5bd12286ca047ec0","375","4","1","30","3","37","0.810811","1","early","essential","True","16","16","completed","443","The candidate answer matches the reference answer.","qwen/qwen3-8b"
"prm-64828b0b15ca157c|placebo1|step5","prm-64828b0b15ca157c","376","1","5","27","6","23","1.173913","1","late","redundant","True","90","90","completed","67","Correct numerical answer.","qwen/qwen3-8b"
"prm-f2ca2a7324883c6d|placebo1|step1","prm-f2ca2a7324883c6d","377","1","1","30","6","25","1.2","-1","late","essential","False","The combined weight of 2 treeks equals the weight of one squig.","3","completed","169","The candidate answer is not mathematically equivalent to the reference answer. The reference answer is 3, while the candidate answer provides a description rather than a numerical value.","qwen/qwen3-8b"
"prm-f2ca2a7324883c6d|placebo2|step5","prm-f2ca2a7324883c6d","377","2","5","25","6","25","1","-1","late","essential","True","3","3","completed","170","Correct value","qwen/qwen3-8b"
"prm-f2ca2a7324883c6d|placebo3|step4","prm-f2ca2a7324883c6d","377","3","4","30","6","25","1.2","-1","late","essential","True","3","3","completed","213","The candidate answer matches the reference answer.","qwen/qwen3-8b"
"prm-6810d2c059913e28|placebo1|step8","prm-6810d2c059913e28","378","1","8","49","6","43","1.139535","0","middle","essential","True","2","2","completed","158","The candidate answer 2 is mathematically equivalent to the reference answer 2.","qwen/qwen3-8b"
"prm-c01bc07ec8bcb448|placebo1|step13","prm-c01bc07ec8bcb448","379","1","13","43","4","52","0.826923","-1","early","harmful","False","0","331","completed","334","The candidate answer 0 is not mathematically equivalent to the reference answer 331.","qwen/qwen3-8b"
"prm-c01bc07ec8bcb448|placebo2|step8","prm-c01bc07ec8bcb448","379","2","8","46","4","52","0.884615","-1","early","harmful","False","\boxed{\frac{1985}{2}}","331","completed","288","The reference answer is 331, but the candidate answer is 1985/2, which is not equal to 331.","qwen/qwen3-8b"
"prm-c01bc07ec8bcb448|placebo3|step10","prm-c01bc07ec8bcb448","379","3","10","58","4","52","1.115385","-1","early","harmful","False","-992","331","completed","646","The reference answer is 331, but the candidate answer is -992.","qwen/qwen3-8b"
"prm-c01bc07ec8bcb448|placebo4|step11","prm-c01bc07ec8bcb448","379","4","11","53","4","52","1.019231","-1","early","harmful","False","-992","331","completed","266","The candidate answer does not match the reference answer.","qwen/qwen3-8b"
"prm-ab1c7130781f0c6b|placebo1|step8","prm-ab1c7130781f0c6b","380","1","8","28","5","26","1.076923","0","middle","harmful","False","","36","logical_break","85","No candidate final answer was produced.","rule:no-answer"
"prm-ab1c7130781f0c6b|placebo2|step3","prm-ab1c7130781f0c6b","380","2","3","24","5","26","0.923077","0","middle","harmful","True","36","36","completed","231","The candidate answer matches the reference answer.","qwen/qwen3-8b"
"prm-f17b27e710e8f147|placebo1|step8","prm-f17b27e710e8f147","381","1","8","67","1","74","0.905405","-1","early","harmful","False","The values of $ho$ are $1 < ho < 4$","(3,4]","completed","383","The candidate answer is incorrect. The reference answer is (3,4], but the candidate answer is 1 < ρ < 4.","qwen/qwen3-8b"
"prm-f17b27e710e8f147|placebo2|step9","prm-f17b27e710e8f147","381","2","9","68","1","74","0.918919","-1","early","harmful","False","$\boxed{(1, 4)}$","(3,4]","completed","353","The candidate answer is not mathematically equivalent to the reference answer.","qwen/qwen3-8b"
"prm-f17b27e710e8f147|placebo3|step11","prm-f17b27e710e8f147","381","3","11","78","1","74","1.054054","-1","early","harmful","False","The values of $\lambda$ are $\boxed{(1, 4)}$.","(3,4]","completed","434","The candidate answer is incorrect; the reference answer is (3,4], not (1,4).","qwen/qwen3-8b"
"prm-6bdba3a9023070a1|placebo1|step2","prm-6bdba3a9023070a1","382","1","2","49","4","52","0.942308","-1","middle","harmful","True","333","333","completed","377","The candidate answer matches the reference answer.","qwen/qwen3-8b"
"prm-6bdba3a9023070a1|placebo2|step5","prm-6bdba3a9023070a1","382","2","5","58","4","52","1.115385","-1","middle","harmful","True","333","333","completed","593","The candidate answer matches the reference answer.","qwen/qwen3-8b"
"prm-6ee8687119787677|placebo1|step4","prm-6ee8687119787677","383","1","4","29","0","27","1.074074","1","early","redundant","True","-125","-125","completed","321","The constant term in the expansion is -125, which matches the reference answer.","qwen/qwen3-8b"
"prm-3d7ee20871a31c85|placebo1|step29","prm-3d7ee20871a31c85","384","1","29","15","12","13","1.153846","0","middle","redundant","False","1","6","completed","419","The largest $ x $-value at which the graphs intersect is 6, not 1.","qwen/qwen3-8b"
"prm-3d7ee20871a31c85|placebo2|step19","prm-3d7ee20871a31c85","384","2","19","13","12","13","1","0","middle","redundant","True","6","6","completed","377","Both answers are the same.","qwen/qwen3-8b"
"prm-3d7ee20871a31c85|placebo3|step28","prm-3d7ee20871a31c85","384","3","28","12","12","13","0.923077","0","middle","redundant","False","","6","cannot_continue","2048","No candidate final answer was produced.","rule:no-answer"
"prm-3d7ee20871a31c85|placebo4|step22","prm-3d7ee20871a31c85","384","4","22","14","12","13","1.076923","0","middle","redundant","True","6","6","completed","462","The candidate answer matches the reference answer.","qwen/qwen3-8b"
"prm-cbc588184fc6053c|placebo1|step13","prm-cbc588184fc6053c","385","1","13","51","6","45","1.133333","1","middle","essential","True","18.90","\$18.90","completed","293","Both answers are numerically equal.","qwen/qwen3-8b"
"prm-cbc588184fc6053c|placebo2|step14","prm-cbc588184fc6053c","385","2","14","41","6","45","0.911111","1","middle","essential","True","\$18.90","\$18.90","completed","202","The candidate answer matches the reference answer.","qwen/qwen3-8b"
"prm-cbc588184fc6053c|placebo3|step7","prm-cbc588184fc6053c","385","3","7","49","6","45","1.088889","1","middle","essential","False","The cost of a 3 inch cube would be $\$14.05$.","\$18.90","completed","160","The candidate answer is not mathematically equivalent to the reference answer.","qwen/qwen3-8b"
"prm-cbc588184fc6053c|placebo4|step1","prm-cbc588184fc6053c","385","4","1","49","6","45","1.088889","1","middle","essential","False","$\boxed{17.30}$","\$18.90","completed","248","The candidate answer is incorrect; the correct answer is $\$18.90.","qwen/qwen3-8b"
"prm-49dfa9357a3a5686|placebo1|step2","prm-49dfa9357a3a5686","387","1","2","35","6","35","1","0","late","essential","True","3","3","completed","210","The solution to $\sqrt{3x-5}=2$ is $x=3$, which matches the reference answer.","qwen/qwen3-8b"
"prm-49dfa9357a3a5686|placebo2|step5","prm-49dfa9357a3a5686","387","2","5","35","6","35","1","0","late","essential","True","3","3","completed","95","Both answers are mathematically equivalent.","qwen/qwen3-8b"
"prm-3dc58ac2c43483b2|placebo1|step0","prm-3dc58ac2c43483b2","388","1","0","17","11","17","1","-1","late","harmful","True","60","60","completed","125","Both answers are 60.","qwen/qwen3-8b"
"prm-3dc58ac2c43483b2|placebo2|step12","prm-3dc58ac2c43483b2","388","2","12","14","11","17","0.823529","-1","late","harmful","False","30","60","completed","87","The candidate answer is incorrect; the correct answer is 60.","qwen/qwen3-8b"
"prm-2cb8f0ea41668c12|placebo1|step0","prm-2cb8f0ea41668c12","389","1","0","27","8","31","0.870968","-1","late","harmful","True","2","2","completed","157","The candidate answer matches the reference answer.","qwen/qwen3-8b"
"prm-2cb8f0ea41668c12|placebo2|step6","prm-2cb8f0ea41668c12","389","2","6","27","8","31","0.870968","-1","late","harmful","False","5","2","completed","100","The candidate answer does not match the reference answer.","qwen/qwen3-8b"
"prm-2cb8f0ea41668c12|placebo3|step7","prm-2cb8f0ea41668c12","389","3","7","33","8","31","1.064516","-1","late","harmful","False","5","2","completed","100","The candidate answer is not mathematically equivalent to the reference answer.","qwen/qwen3-8b"
"prm-91df52b1208ea81d|placebo1|step6","prm-91df52b1208ea81d","390","1","6","26","5","22","1.181818","1","late","essential","True","2 * 5! * 5! = 2 * 120 * 120 = 28800","28800","completed","84","Correct numerical answer.","qwen/qwen3-8b"
"prm-91df52b1208ea81d|placebo2|step4","prm-91df52b1208ea81d","390","2","4","22","5","22","1","1","late","essential","True","2 * 5! * 5! = 2 * 120 * 120 = 28800","28800","completed","172","The candidate answer is mathematically equivalent to the reference answer.","qwen/qwen3-8b"
"prm-951e8e518dae1077|placebo1|step1","prm-951e8e518dae1077","391","1","1","36","9","31","1.16129","1","late","essential","True","$\frac{13}{15}$","\frac{13}{15}","completed","176","Algebraically equivalent form","qwen/qwen3-8b"
"prm-951e8e518dae1077|placebo2|step4","prm-951e8e518dae1077","391","2","4","36","9","31","1.16129","1","late","essential","True","$\frac{13}{15}$","\frac{13}{15}","completed","133","The candidate answer matches the reference answer.","qwen/qwen3-8b"
"prm-951e8e518dae1077|placebo3|step6","prm-951e8e518dae1077","391","3","6","36","9","31","1.16129","1","late","essential","True","$rac{13}{15}$","\frac{13}{15}","completed","189","The candidate answer $rac{13}{15}$ is mathematically equivalent to the reference answer $rac{13}{15}$.","qwen/qwen3-8b"
"prm-951e8e518dae1077|placebo4|step8","prm-951e8e518dae1077","391","4","8","26","9","31","0.83871","1","late","essential","True","\frac{13}{15}","\frac{13}{15}","completed","108","The candidate answer $\frac{13}{15}$ is mathematically equivalent to the reference answer $\frac{13}{15}$.","qwen/qwen3-8b"
"prm-ef29966d7a6bd3e2|placebo1|step14","prm-ef29966d7a6bd3e2","392","1","14","7","3","8","0.875","0","early","redundant","False","4.45","4.5","completed","94","The reference answer is 4.5, but the candidate answer is 4.45.","qwen/qwen3-8b"
"prm-7f470224e279c9a5|placebo1|step0","prm-7f470224e279c9a5","393","1","0","106","2","106","1","-1","early","harmful","True","The minimum value is $16$","16","completed","147","Both answers are equal.","qwen/qwen3-8b"
"prm-7f470224e279c9a5|placebo2|step7","prm-7f470224e279c9a5","393","2","7","91","2","106","0.858491","-1","early","harmful","False","12","16","completed","104","The candidate answer does not match the reference answer.","qwen/qwen3-8b"
"prm-7f470224e279c9a5|placebo3|step5","prm-7f470224e279c9a5","393","3","5","97","2","106","0.915094","-1","early","harmful","False","","16","cannot_continue","2048","No candidate final answer was produced.","rule:no-answer"
"prm-7f470224e279c9a5|placebo4|step8","prm-7f470224e279c9a5","393","4","8","88","2","106","0.830189","-1","early","harmful","False","The minimum value is $12$","16","completed","178","The candidate answer is not mathematically equivalent to the reference answer.","qwen/qwen3-8b"
"prm-27e89528dea4c565|placebo1|step7","prm-27e89528dea4c565","394","1","7","31","2","27","1.148148","0","early","redundant","True","\boxed{60}","60","completed","166","The candidate answer is correct. The positive square root of the product 10 × 15 × 24 is 60.","qwen/qwen3-8b"
"prm-27e89528dea4c565|placebo2|step1","prm-27e89528dea4c565","394","2","1","27","2","27","1","0","early","redundant","True","60","60","completed","75","The candidate answer is mathematically equivalent to the reference answer.","qwen/qwen3-8b"
"prm-27e89528dea4c565|placebo3|step0","prm-27e89528dea4c565","394","3","0","25","2","27","0.925926","0","early","redundant","True","60","60","completed","121","Both answers are equal to 60.","qwen/qwen3-8b"
"prm-27e89528dea4c565|placebo4|step3","prm-27e89528dea4c565","394","4","3","23","2","27","0.851852","0","early","redundant","True","60","60","completed","84","The candidate answer matches the reference answer.","qwen/qwen3-8b"
"prm-f254e3a090dbe70a|placebo1|step4","prm-f254e3a090dbe70a","395","1","4","22","6","27","0.814815","1","late","essential","True","4005","4005","completed","211","The candidate answer matches the reference answer.","qwen/qwen3-8b"
